Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,80.75,82.57,79.459999,82.360001,56.482082,126500
2006-01-04,82.300003,83.209999,82.150002,82.68,56.701523,71100
2006-01-05,82.800003,84.199997,82.75,83.739998,57.428459,68700
2006-01-06,83.989998,84.709999,83.690002,84.699997,58.086842000000004,96100
2006-01-09,84.699997,85.83000200000001,84.599998,85.800003,58.841190000000005,59200
2006-01-10,85.5,87.040001,85.199997,86.099998,59.046932,156700
2006-01-11,86.0,86.099998,84.970001,85.550003,58.66975,138700
2006-01-12,85.599998,86.099998,85.5,86.0,58.978367000000006,79300
2006-01-13,85.75,85.860001,83.800003,84.75,58.121101,92500
2006-01-17,84.599998,84.650002,83.610001,84.489998,57.942809999999994,65200
2006-01-18,84.25,84.879997,83.879997,84.0,57.60677,103300
2006-01-19,84.0,84.940002,83.75,84.900002,58.223999,125200
2006-01-20,85.300003,85.300003,83.949997,84.08000200000001,57.661652000000004,113800
2006-01-23,84.18,86.459999,84.18,86.449997,59.286968,107100
2006-01-24,86.699997,87.779999,86.660004,87.599998,60.07565699999999,137500
2006-01-25,87.559998,88.400002,86.949997,87.32,59.883621,83500
2006-01-26,87.57,87.900002,87.209999,87.5,60.007061,165500
2006-01-27,87.75,88.82,87.660004,88.050003,60.384251,116600
2006-01-30,88.050003,88.050003,87.199997,87.57,60.055061,75000
2006-01-31,87.32,88.650002,87.129997,88.25,60.52141999999999,120600
2006-02-01,88.099998,88.800003,87.959999,88.379997,60.610546,76800
2006-02-02,88.129997,88.300003,87.029999,87.400002,59.938469,120500
2006-02-03,86.800003,87.08000200000001,85.650002,86.269997,59.163517000000006,145600
2006-02-06,86.279999,86.620003,86.099998,86.620003,59.403583999999995,63700
2006-02-07,86.550003,86.790001,85.5,85.620003,58.717766000000005,82700
2006-02-08,85.75,85.75,84.5,84.900002,58.223999,67300
2006-02-09,84.949997,85.25,84.309998,84.760002,58.127972,120400
2006-02-10,84.699997,86.300003,84.400002,85.75,58.806915000000004,106300
2006-02-13,85.790001,85.83000200000001,84.93,85.199997,58.429741,92800
2006-02-14,85.300003,85.779999,84.68,85.66999799999999,58.752064000000004,112900
2006-02-15,85.550003,85.849998,85.150002,85.83000200000001,58.861793999999996,109200
2006-02-16,86.0,87.150002,85.940002,87.110001,59.739596999999996,129000
2006-02-17,87.300003,88.400002,87.0,88.300003,60.55571,261200
2006-02-21,88.260002,88.769997,87.949997,88.769997,60.878025,122100
2006-02-22,88.699997,90.209999,88.559998,89.459999,61.35120799999999,145500
2006-02-23,89.300003,89.970001,88.489998,89.349998,61.275794999999995,68400
2006-02-24,89.110001,89.190002,88.349998,88.800003,60.898598,101500
2006-02-27,88.800003,89.019997,88.309998,88.589996,60.754569999999994,91700
2006-02-28,88.529999,88.699997,87.699997,88.019997,60.36366999999999,214700
2006-03-01,88.099998,88.980003,88.099998,88.980003,61.022022,80200
2006-03-02,88.849998,89.260002,88.389999,89.220001,61.186623,127900
2006-03-03,89.0,89.739998,88.389999,89.110001,61.11121,98800
2006-03-06,87.160004,90.5,87.160004,89.5,61.378634999999996,119700
2006-03-07,89.300003,89.91999799999999,88.739998,89.349998,61.275794999999995,110600
2006-03-08,89.349998,89.889999,88.730003,89.849998,61.618649,139800
2006-03-09,90.0,91.349998,89.900002,90.949997,62.37305500000001,90100
2006-03-10,90.879997,92.120003,90.879997,92.120003,63.175449,134700
2006-03-13,92.300003,93.489998,91.959999,92.57,63.484039,168200
2006-03-14,92.559998,94.199997,92.0,93.730003,64.279587,101100
2006-03-15,93.900002,96.449997,93.699997,95.599998,65.562012,111900
2006-03-16,95.800003,97.339996,95.550003,96.400002,66.110641,79100
2006-03-17,96.75,98.0,96.0,97.08000200000001,66.576981,304000
2006-03-20,97.050003,97.050003,94.93,94.93,65.102509,236400
2006-03-21,94.730003,96.199997,93.800003,94.230003,64.622437,152500
2006-03-22,94.0,95.449997,93.900002,95.199997,65.287697,99900
2006-03-23,95.160004,95.739998,94.599998,95.400002,65.42485,92900
2006-03-24,95.599998,95.849998,94.949997,95.57,65.541412,104000
2006-03-27,95.510002,95.559998,94.269997,94.610001,64.883064,114300
2006-03-28,94.360001,96.449997,94.199997,95.160004,65.260246,208700
2006-03-29,95.400002,97.400002,95.400002,97.0,66.522095,201600
2006-03-30,96.300003,96.300003,94.800003,95.25,65.796776,215200
2006-03-31,95.099998,95.489998,94.16999799999999,95.33000200000001,65.852058,146200
2006-04-03,95.150002,95.699997,93.260002,93.279999,64.43596600000001,128100
2006-04-04,93.199997,94.040001,92.75,93.470001,64.567223,159000
2006-04-05,93.699997,94.599998,93.5,94.199997,65.07148000000001,154200
2006-04-06,93.949997,94.540001,93.800003,94.0,64.933334,108100
2006-04-07,94.050003,94.260002,92.400002,92.449997,63.862632999999995,142400
2006-04-10,92.0,92.900002,91.300003,91.849998,63.448119999999996,95800
2006-04-11,92.0,92.599998,91.010002,91.18,62.985313,111800
2006-04-12,91.18,91.559998,90.209999,90.300003,62.377421999999996,201200
2006-04-13,89.900002,90.57,88.949997,89.32,61.700458999999995,94500
2006-04-17,88.699997,89.800003,88.699997,89.099998,61.548477,137700
2006-04-18,89.32,91.300003,89.150002,91.029999,62.881714,182200
2006-04-19,90.800003,92.209999,90.699997,91.699997,63.344524,208700
2006-04-20,91.800003,91.889999,90.5,91.57,63.254718999999994,76900
2006-04-21,92.349998,92.349998,90.879997,91.25,63.033668999999996,104500
2006-04-24,91.099998,91.25,89.699997,90.5,62.515598,84500
2006-04-25,90.300003,90.440002,89.519997,90.050003,62.204719999999995,119200
2006-04-26,90.300003,90.489998,88.959999,89.199997,61.617577000000004,121300
2006-04-27,88.800003,91.199997,88.489998,89.989998,62.16328000000001,179800
2006-04-28,89.900002,92.150002,89.800003,90.599998,62.584681999999994,182400
2006-05-01,90.849998,91.199997,90.0,90.08000200000001,62.22546,171000
2006-05-02,90.050003,90.589996,89.510002,90.349998,62.411968,173000
2006-05-03,90.099998,90.91999799999999,89.889999,90.709999,62.66066,131400
2006-05-04,90.550003,92.139999,90.010002,91.93,63.503414,100600
2006-05-05,92.5,94.050003,92.400002,93.949997,64.89876600000001,131600
2006-05-08,93.949997,94.400002,93.650002,93.650002,64.691544,123100
2006-05-09,93.5,95.040001,93.220001,94.550003,65.313248,147300
2006-05-10,94.400002,94.5,93.08000200000001,93.300003,64.44976,111100
2006-05-11,93.25,93.290001,89.910004,90.25,62.342892000000006,170700
2006-05-12,90.0,90.0,87.800003,88.480003,61.120197,115900
2006-05-15,88.5,89.75,86.790001,89.300003,61.686638,172800
2006-05-16,89.5,90.0,88.849998,88.949997,61.444869999999995,92600
2006-05-17,87.949997,88.599998,87.5,87.589996,60.505405,211300
2006-05-18,87.949997,88.889999,87.07,87.190002,60.229115,83200
2006-05-19,87.099998,87.18,84.5,85.550003,59.09621,387200
2006-05-22,84.800003,85.400002,83.43,84.949997,58.681746999999994,185300
2006-05-23,85.5,85.839996,84.5,84.75,58.54361,158700
2006-05-24,84.5,84.709999,81.519997,83.300003,57.541973,259800
2006-05-25,83.5,84.529999,82.870003,84.529999,58.391613,248700
2006-05-26,84.779999,85.440002,84.400002,85.199997,58.854457999999994,140500
2006-05-30,85.0,85.32,84.459999,84.650002,58.474529000000004,172600
2006-05-31,84.900002,85.400002,83.08000200000001,83.959999,57.997893999999995,134400
2006-06-01,84.0,86.779999,84.0,86.779999,59.945896,110500
2006-06-02,88.0,88.68,87.5,88.150002,60.892239000000004,156500
2006-06-05,87.75,89.949997,87.720001,88.879997,61.396519,217800
2006-06-06,88.879997,88.91999799999999,87.540001,87.900002,60.719563,288200
2006-06-07,87.75,89.050003,86.769997,87.989998,60.781712,108000
2006-06-08,87.550003,87.949997,85.959999,87.800003,60.650470999999996,104700
2006-06-09,88.0,89.190002,87.790001,88.58000200000001,61.189289,103300
2006-06-12,88.480003,88.480003,86.5,86.610001,59.828461,78900
2006-06-13,86.0,86.25,83.529999,83.790001,57.880447,219600
2006-06-14,83.779999,84.800003,83.489998,84.5,58.370906999999995,168100
2006-06-15,84.400002,85.099998,84.32,84.389999,58.294922,203300
2006-06-16,84.150002,84.589996,84.0,84.5,58.370906999999995,1605800
