Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,77.760002,79.349998,77.239998,79.110001,58.461459999999995,3117200
2006-01-04,79.489998,79.489998,78.25,78.709999,58.165890000000005,2558000
2006-01-05,78.410004,78.650002,77.559998,77.989998,57.633789,2529500
2006-01-06,78.639999,78.900002,77.639999,78.629997,58.106758,2479500
2006-01-09,78.5,79.83000200000001,78.459999,79.019997,58.394974,1845600
2006-01-10,79.0,79.010002,78.08000200000001,78.529999,58.032833,1919900
2006-01-11,78.440002,78.660004,77.839996,78.370003,57.914627,1909900
2006-01-12,78.199997,78.230003,77.199997,77.699997,57.419506000000005,2121100
2006-01-13,76.949997,78.199997,76.949997,77.5,57.271687,1925300
2006-01-17,77.099998,77.620003,77.0,77.089996,56.96871899999999,2073400
2006-01-18,77.0,77.279999,76.519997,77.18,57.03522099999999,1833600
2006-01-19,77.190002,77.370003,76.699997,76.910004,56.83569,1807100
2006-01-20,76.910004,76.910004,75.18,75.239998,55.601585,3284500
2006-01-23,75.5,76.230003,74.809998,75.699997,55.941525,2953500
2006-01-24,74.010002,75.599998,73.720001,74.199997,54.833015,5511200
2006-01-25,73.25,73.83000200000001,72.75,73.0,53.946243,7475200
2006-01-26,73.220001,73.43,72.019997,72.699997,53.724541,5027500
2006-01-27,72.449997,73.25,72.400002,72.650002,53.68760699999999,3813100
2006-01-30,72.900002,73.339996,72.41999799999999,72.650002,53.68760699999999,3463600
2006-01-31,72.400002,73.25,71.959999,72.75,53.76149399999999,5317900
2006-02-01,72.300003,73.400002,72.010002,73.190002,54.086662,3829100
2006-02-02,73.160004,73.68,72.050003,72.150002,53.318107999999995,3207100
2006-02-03,71.75,72.089996,71.0,71.099998,52.542168000000004,3258300
2006-02-06,71.0,71.300003,70.989998,71.16999799999999,52.593894999999996,2551500
2006-02-07,71.160004,71.290001,70.57,70.650002,52.209618,3132800
2006-02-08,70.650002,71.279999,70.300003,71.0,52.46826899999999,2846100
2006-02-09,71.360001,72.879997,71.25,72.120003,53.295958999999996,3798100
2006-02-10,72.290001,72.989998,71.5,72.610001,53.658043000000006,2931700
2006-02-13,72.690002,73.41999799999999,72.639999,72.910004,53.879726,2320300
2006-02-14,73.5,74.120003,73.410004,73.699997,54.463531,3859400
2006-02-15,73.709999,74.18,73.089996,73.129997,54.042313,2672900
2006-02-16,73.199997,73.349998,72.5,73.050003,53.983196,2923000
2006-02-17,73.150002,74.150002,73.08000200000001,73.769997,54.515246999999995,2338600
2006-02-21,73.66999799999999,74.099998,72.849998,73.199997,54.09404,3706300
2006-02-22,73.190002,73.739998,72.980003,72.980003,54.272521999999995,2674100
2006-02-23,73.099998,74.08000200000001,73.0,73.650002,54.770782,2694800
2006-02-24,73.940002,74.160004,73.129997,73.910004,54.964123,1931100
2006-02-27,74.0,74.660004,73.690002,73.690002,54.800509999999996,2774300
2006-02-28,73.699997,74.08000200000001,73.120003,73.589996,54.726135,2695300
2006-03-01,74.190002,74.190002,73.510002,73.66999799999999,54.785656,2035500
2006-03-02,73.639999,73.800003,72.989998,73.050003,54.32458100000001,2657100
2006-03-03,73.050003,73.290001,72.660004,72.879997,54.198151,3093200
2006-03-06,72.459999,72.800003,71.540001,71.949997,53.50654599999999,3587200
